Name,Rating,Date,Review,Sentiment,Processed_Review
PANDETT,5,seminggu lalu di,"Hotel nyaa nyaman, dekat dengan malioboro kemana2 dekat jugaa
Makasih yaahhh",1,hotel nyaa nyaman malioboro kemana2 jugaa makasih yaahhh
jewe prihatmoko,5,5 bulan lalu di,"hotel bintang 4
bln agustus 2023 dr HORAIOS jadi LUXURY
kamarnya luas â¦",1,hotel bintang 4 bln agustus 2023 dr horaios luxury kamar luas 
Tama S,5,5 bulan lalu di,Hotelnya bersih + ada area tempat rokok juga. Sarapan paginya juga bnyk menunya dari makanna pembuka sampai makanan penutup. Ke Malioboro bisa jln kaki / pke motor juga. Cuma sayang TV nya gk Spotify,1,hotel bersih area rokok sarap pagi bnyk menu makanna buka makan tutup malioboro jln kaki pke motor sayang tv nya gk spotify
betta irawanti,5,2 minggu lalu di,"Lokasi strategis ,kamar bersih,presentasi makanan bagus & pelayanan ramah.",1,lokasi strategis kamar bersihpresentasi makan bagus layan ramah
Ronny Prasetyo,5,4 bulan lalu di,"Liburan natal ke jogja, dapet hotel yg bagus.. Pelayanan ramah, sarapan bervariasi dan enak2, petugas concierge mas santo the best.. Membantu barang kami dan sangat ramah..",1,libur natal jogja dapet hotel yg bagus layan ramah sarap variasi enak2 tugas concierge mas santo the best bantu barang ramah
Rega Dian Naralia Sari,4,sebulan lalu di,"bukber yg worth it,makanannya enak, ada gulai bebek dan kambing guling",1,bukber yg worth itmakanannya enak gulai bebek kambing guling
Resti Ani,1,6 bulan lalu di,"Breakfast nya gak sebanding dengan harga kamar 600 rbu..
Breakfast jam 9 makanan cuma tinggal seadanya.. Pdhal kan wktu nya msh ada , jangan karna weekend di jadikan alasan kami pun sama sama bayar..
Ac kamar tidak dingin sama sekali",-1,breakfast nya gak banding harga kamar 600 rbu breakfast jam 9 makan tinggal ada pdhal wktu nya msh karna weekend jadi alas bayar ac kamar dingin
E. Suherman,5,5 bulan lalu di,"Hotel terbaik dari 10 hotel yang kami datangi di 8 kota pulau jawa di trips transjava kami.
Crew sangat ramah.. breakfast lumayan enak.",1,hotel baik 10 hotel datang 8 kota pulau jawa trips transjava crew ramah breakfast lumayan enak
Kurnia Sari,5,6 bulan lalu di,"Bulan Juli kemarin kesini utk honeymoon awalnya cuma random cari2 hotel deket malioboro tp pas sampai sumpah ga zonk krn random cri hotel ga nyesel bakalan jdi tmpt penginapan kl liburan ke jogja lgiii. Staff ramah, kamar bersih, toilet â¦",1,juli kemarin kesini utk honeymoon random cari2 hotel deket malioboro tp pas sumpah ga zonk krn random cri hotel ga nyesel jdi tmpt inap kl libur jogja lgiii staff ramah kamar bersih toilet 
oki dianto,5,seminggu lalu di,"hotel bersih , staff ramah dan pelayanan cepat",1,hotel bersih staff ramah layan cepat
Jean Rosee,5,2 minggu lalu di,"Excellent
Lokasinya Deket banget dari Malioboro, Deket juga dengan stasiun tugu
Mau nyari apa-apa mudah dan mau kemana-mana juga mudah",1,excellent lokasi deket banget malioboro deket stasiun tugu nyari apaapa mudah kemanamana mudah
Parikesit Prasty S,5,3 bulan lalu di,"overall, bagus. kesini karena ada pernikahan tetangga, masakannya enak enak, nyaman pokok nya",1,overall bagus kesini nikah tetangga masakan enak enak nyaman pokok nya
Desca Narita,5,6 bulan lalu di,"Lokasi mudah dicari di maps, parkiran cukup luas tp biasanya yg depan dipakai bis...kamarnya enak luas, bersih, cuma suara  AC di kamar mandi agak bising..
Untuk sarapan, karena hotelnya sepertinya sering dipakai rombongan bis, jd â¦",1,lokasi mudah cari maps parkir luas tp yg pakai biskamarnya enak luas bersih suara ac kamar mandi bising sarap hotel pakai rombong bis jd 
Siti Barokah,2,7 bulan lalu di,"Kamar bagus, layanan check in check out cepat, tapi sayangnya saya waktu saya pesan ayam bakar, ayamnya ngga matang,, masih ada darah darah. Dan ayamnya spt cuma direbus lalu dioles kecap,, â¦",-1,kamar bagus layan check in check out cepat sayang pesan ayam bakar ayam ngga matang darah darah ayam spt rebus oles kecap 
Kartika Prabasari,5,7 bulan lalu di,"Worth it banget nginep disini. Dapet harga 320 ribuan udah sama sarapan. Sarapannya juga enak bervariasi. Kamar luas, kasur twin bed nya juga besar dan nyaman. Minus nya jalanannya agak sepi sih kalo malem sama lampu dikamar nya agak â¦",1,worth it banget nginep dapet harga 320 ribu udah sarap sarap enak variasi kamar luas kasur twin bed nya nyaman minus nya jalan sepi sih kalo malem lampu kamar nya 
Richardo Eko Widyono,5,4 minggu lalu di,"Kereen! breakfast enak, kamar bersih, lokasi juga strategis bgt di Malioboro.",1,kereen breakfast enak kamar bersih lokasi strategis bgt malioboro
Anna Apriliaw,5,2 bulan lalu di,Bulan februari lalu saya nginep disini bersama keluarga dan mengalami hal horor. Gak ganggu tapi agak nakutin ya wak,1,februari nginep keluarga alami horor gak ganggu nakutin ya wak
Eric Yudha,5,seminggu lalu di,"Kamar bagus , pelayanan memuaskan ð¥° â¦",1,kamar bagus layan muas  
Jill Jinda,5,7 bulan lalu di,"Kamar bagus , pesan kamar untuk 3 orang ukuran nya lumayan besar . Sayang tempat parkirnya kurang luas , makanan juga kurang bervariasi . Overall worth it dengan harga segitu , lokasi juga termasuk strategis",1,kamar bagus pesan kamar 3 orang ukur nya lumayan sayang parkir luas makan variasi overall worth it harga segitu lokasi strategis
Herman Laundry,4,2 bulan lalu di,"Staff ramah, menu breakfast ok, harga terjangkau.  Sementara swimming pool masih di renovasi",1,staff ramah menu breakfast ok harga jangkau swimming pool renovasi
Aceng,5,4 minggu lalu di,"Sangat memuaskan ,bersih nyaman dan staff ramah, rekomendasi sekaliðð¿ â¦",1,muas bersih nyaman staff ramah rekomendasi sekali 
Emmanuel Febiano,4,3 bulan lalu di,"Tidak bisa double kunci, kolam renang dalam perbaikan, front office kurang senyum",1,double kunci kolam renang baik front office senyum
Lutfi Chori,5,2 minggu lalu di,"sukaak.. kamar bersih, staff ramah, deket sama malioboro ð«¶ â¦",1,sukaak kamar bersih staff ramah deket malioboro  
Bambang Irawan,5,3 hari lalu di,layanan yang yang bagus tempat juga bagus sekali top pokok nya ðð â¦,1,layan bagus bagus top pokok nya  
Reta Jogja,5,seminggu lalu di,Kamarnya nyaman dan karyawannya ramah semuanya.,1,kamar nyaman karyawannya ramah
gail gwynee,5,4 bulan lalu di,Pesan pada saat libur tahun baru sangat melonjak drastis harganya mencapai 2.8jt,1,pesan libur lonjak drastis harga capai 28jt
Sylvia Rhodia,4,9 bulan lalu di,"Saat saya disini, harga agak tinggi karena high season, libur sekolah. Kebersihan ok. Disediakan handuk, kopi, teh, gula, teko pemanas air, sikat gigi, sabun cair. Air mineral 2 botol Kamar mandi kurang bagus karena tidak ada sekat antara â¦",1,harga high season libur sekolah bersih ok sedia handuk kopi teh gula teko panas air sikat gigi sabun cair air mineral 2 botol kamar mandi bagus sekat 
Indra Septiawan,5,4 minggu lalu di,"Sangat nyaman,kamar bersih,pelayanan sangat ramah",1,nyamankamar bersihpelayanan ramah
Cahyana Purnama,4,5 bulan lalu di,"Lokasi di dekat jantung kota Yogyakarta ini memang cukup menguntungkan bagi tamu dan pengunjung, apalagi juga sudah dilengkapi dengan pelayanan yang baik",1,lokasi jantung kota yogyakarta untung tamu unjung lengkap layan
Endang Sulistiya Wati,5,7 bulan lalu di,"Lokasi yang nyaman, bersih, rapi dan ramah membuat saya dan kawan-kawan senang menginap di sini. Kami sekompi merasakan kenyamanan dan kenikmatan dalam menginap. Lokasi hotel yang dekat dengan Malioboro membuat semakin menarik. Kami hanya perlu jalan kaki hingga stasiun dan menyeberang lalu ke Malioboro.",1,lokasi nyaman bersih rapi ramah kawankawan senang inap kompi rasa nyaman nikmat inap lokasi hotel malioboro tarik jalan kaki stasiun seberang malioboro
Anggun Sondang V,4,9 bulan lalu di,"Kamarnya bersih, cuma dibagian bantal sama selimutnya sedikit ada noda, bagian resepsionisnya baik, ramah. Liftnya juga 1 rusak jadi lama banget nunggu buat make lift. Untuk breakfastnya enak, menunya juga ga sama tiap hari, cuma piringnya â¦",1,kamar bersih bagi bantal selimut noda resepsionis ramah lift 1 rusak banget nunggu make lift breakfastnya enak menu ga piring 
Tomy Purwanto,5,3 minggu lalu di,"Hotel nyaman recomend banget kalo ke jogja , breakfast nya enak",1,hotel nyaman recomend banget kalo jogja breakfast nya enak
Yulita Arum,5,3 minggu lalu di,"Nyaman. Bersih. Akses mudah.
Pelayanan ramah, tanggap & cepat",1,nyaman bersih akses mudah layan ramah tanggap cepat
anthony tony,5,5 bulan lalu di,Baru tiba malam. Krn perjalanannya dr semarang sesampainya d kmr terasa releks mungkin krn aroma kayuny,1,malam krn jalan dr semarang sampa d kmr releks krn aroma kayuny
carissa klaire,4,6 bulan lalu di,"Hotel ini gajauh dari malioboro & daerah tugu tinggal jalan kaki juga bisa. Buat hotelnya terkesan agak jadul yaa, kamarnya jujur luas poll, nyaman kok, kamar mandi kurang bersih dikit. Lobbynya baguss keren",1,hotel gajauh malioboro daerah tugu tinggal jalan kaki hotel kes jadul yaa kamar jujur luas poll nyaman kamar mandi bersih dikit lobbynya baguss keren
selly meiliana,2,setahun lalu di,"Tidak ada yg begitu berkesan.
Tapi hotel ini harganya sangat affordable, menginap disini ketika dibulan Ramadhan saya pilih paket  menginap sahur dan iftar tapi ketika iftar utk customer â¦",-1,yg kesan hotel harga affordable inap bulan ramadhan pilih paket inap sahur iftar iftar utk customer 
Si Hahan,3,4 bulan lalu di,Keren..cm areal parkir klu ada event..ini yg kadang jd masalah.....gak cukup tempatte massseee....,-1,kerencm areal parkir klu eventini yg kadang jd masalahgak tempatte massseee
Zaenul Afifah,5,8 bulan lalu di,"Service oke banget, mulai dari security yg begitu saya datang langsung sigap membawakan koper dan barangÂ².
Pertama kali kesini untuk honeymoon, memutuskan menginap 2malam. â¦",1,service oke banget security yg langsung sigap bawa koper barang kali kesini honeymoon putus inap 2malam 
Titis Fuja Kusuma,4,8 bulan lalu di,cukup lumayan bagus bersih seluruh area kamarnya termasuk wc. Tapi sangat di sayangkan pegawai masuk untuk ganti sprei dll tanpa ada konfirmasi dlu ke saya ketika saya lagi diluar jalan-jalan jadi saya kurang merasa privat ððð â¦,1,lumayan bagus bersih area kamar wc sayang pegawai masuk ganti sprei dll konfirmasi dlu luar jalanjalan privat  
Rizki romdloni05,5,4 minggu lalu di,Hotel nyaman tempatnya bersih sekali pelayanan the best,1,hotel nyaman tempat bersih layan the best
Gandhi Prayugi,3,9 bulan lalu di,"Hotel andalan kalau ke Jogja dari jaman namanya masih @Hom Platinum, Horaios, dan sekarang Luxury Malioboro. Seneng banget disini karena nyaman dan lokasinya sangat strategis plus harganya affordable. TAPI itu dulu, sekarang butuh banget â¦",-1,hotel andal jogja jaman nama platinum horaios luxury malioboro neng banget nyaman lokasi strategis plus harga affordable butuh banget 
DP 21,5,9 bulan lalu di,"Dari segi kamar untuk ukuran kamar superior terbilang cukup luas, bersih dan fasilitas kamarnya oke, staff nya juga sangat ramah, menu makanannya  bervariasi, dan letaknya juga sangat strategis pokoknya worth it deh nginep di hotel iniðð¼ðð¼ðð¼ â¦",1,segi kamar ukur kamar superior bilang luas bersih fasilitas kamar oke staff nya ramah menu makan variasi letak strategis pokok worth it deh nginep hotel ini 
anna waskito,5,8 bulan lalu di,"Twin bed yg lebarÂ², bantal dan selimut nyaman.. pinjam hairdryer langsung dianter.. terlanjur pesan sarapan,tyt jadwal maju jadi minta ganti diantar jam 5.30 dpt pastry yg isinya enakÂ² dan dapet banyak 2 box full,baik banget pokoknya..",1,twin bed yg lebar bantal selimut nyaman pinjam hairdryer langsung anter lanjur pesan sarapantyt jadwal maju ganti antar jam 530 dpt pastry yg isi enak dapet 2 box fullbaik banget pokok
Yanuar R,5,5 bulan lalu di,Lokasi hotel yg cukup dekat dgn Tugu Jogja & Malioboro mjdkan para tamu mudah utk mengaksesnya,1,lokasi hotel yg dgn tugu jogja malioboro mjdkan tamu mudah utk akses
Eka Andri,5,setahun lalu di,"Hotel ini memiliki design dan arsitektur minimalis dan sangat mewah, menurut asumsi saya udah hampir setingkat aston. Namun hanya kalah di makanan nya. Beberapa masakan tidak ada rasa. Namun untuk makanan overall masih bagus.. cocok untuk â¦",1,hotel milik design arsitektur minimal mewah asumsi udah tingkat aston kalah makan nya masakan makan overall bagus cocok 
Koerniawan Tjandra Poetra,5,4 bulan lalu di,"Ya Horaios Malioboro Hotel, recomended setiap ke jogja menginap disini, Hotelnya elegan , sudah banyak perubahan dari depan ada gym ,lobby , sampai kamar pun di design baru bagunannya udah kaya bintang â­ï¸â­ï¸â­ï¸â­ï¸ , sarapan variasinya banyak, â¦",1,ya horaios malioboro hotel recomended jogja inap hotel elegan ubah gym lobby kamar design bagunannya udah kaya bintang  sarap variasi 
nice nice nice,4,8 bulan lalu di,"Hotelnya strategis, mau ke tugu atau mailoboro dekat... Kebersihan sangat terjaga.... Kamar luas dan lengkap... AC dingin dan saluran TV chanel sangat lengkap... Untuk menu sarapan variatif dan rasa enak.... Keramahan para staff sangat bagus... Ketagihan buat nginep disini lagi... Thanks ðð â¦",1,hotel strategis tugu mailoboro bersih jaga kamar luas lengkap ac dingin salur tv chanel lengkap menu sarap variatif enak ramah staff bagus tagih nginep thanks  
maya angela,5,8 bulan lalu di,"Memuaskan sih nginep 4hari disini, bawa bayi dan balita oke krna pilih kmar yg twin bed uk 120..kamarnya luas, tiap hari di bersihin jga sma masnya..sarapan oke..bakal jdi slah satu fav hotel kalo liburan ke jogja lagi",1,muas sih nginep 4hari bawa bayi balita oke krna pilih kmar yg twin bed uk 120kamarnya luas bersihin jga sma masnyasarapan okebakal jdi slah fav hotel kalo libur jogja
Meiske Meiske,1,setahun lalu di,"Pelayanan dihotel ini sangat membuat saya kecewa
Saya adl solo traveller wanita yg memesan 1 kamar utk 2 hr melalui agoda di hotel ini. Di hari kedua, tiba2 ada org asing, laki2 masuk ke kamar. Saya kaget â¦",-1,layan hotel kecewa adl solo traveller wanita yg mes 1 kamar utk 2 hr agoda hotel tiba2 org asing laki2 masuk kamar kaget 
Sofa Musyahadah,1,9 bulan lalu di,Sbnrnya hotel nya enak. Lokasi jg masih kejangkau ga jauh2 amet dr stasiun yogya sm malioboro. Front office staff jg ramah dan membantu. Satpamnya pun jg sgt membantu dan ramah. Cmn yg bikin saya sgt  kecewa dan ga akan balik lg. Ketika â¦,-1,sbnrnya hotel nya enak lokasi jg jangkau ga jauh2 amet dr stasiun yogya sm malioboro front office staff jg ramah bantu satpam jg sgt bantu ramah cmn yg bikin sgt kecewa ga lg 
Muhammad Habsy,4,5 bulan lalu di,"Ruangan dibersihkan setiap hari, makanan cukup enak, akses ke malioboro cukup dekat",1,ruang bersih makan enak akses malioboro
SINTA MUTIARA,5,4 bulan lalu di,"Hotel ini lokasinya daerah malioboro ya.  strategis antara tugu dan malioboro .
Dekat dengan stasiun tugu.  jalan kaki aja beresss deh sampe
first time checkin okellah yaaa dimulai dr security yang ramah dan membantu bawa â¦",1,hotel lokasi daerah malioboro ya strategis tugu malioboro stasiun tugu jalan kaki aja beresss deh sampe first time checkin okellah yaaa dr security ramah bantu bawa 
Eko Nugroho,5,8 bulan lalu di,"Kebersihan kamar bagus, masuk kamar pertama saat check-in aromanya wangi, kamar mandi bersih, handuk dan perlengkapan wangi. â¦",1,bersih kamar bagus masuk kamar checkin aroma wangi kamar mandi bersih handuk lengkap wangi 
Abiyyu Rozan,5,10 bulan lalu di,"Diklat disini bersama Dinas Koperasi dan UMKM tentang kepuasan konsumen bertrmpat di aula lily hotel Horaios. Untuk penataan ruangan standar pada umumnya, tidak terlalu luas dan kecil, wifi disediakan cukup lumayan, coffee break nya biasa â¦",1,diklat dinas koperasi umkm puas konsumen bertrmpat aula lily hotel horaios tata ruang standar luas wifi sedia lumayan coffee break nya 
yolanda f,5,10 bulan lalu di,"Untuk pelayanannya sudah sangat memuaskan, kebersihan kamar juga sudah cukup baik, untuk makanan saat sarapan banyak variasi dan rasanya enak, untuk toiletnya sudah cukup bersih hanya saja untuk showernya bisa di improve lagu agar tidak begitu menyebar. Terimakasih",1,layan muas bersih kamar makan sarap variasi enak toilet bersih showernya improve lagu sebar terimakasih
Timbul Dwi,5,2 minggu lalu di,"staf ramah,pelayanan bagus,breakfast cukup",1,staf ramahpelayanan bagusbreakfast
Maqiari Hanafi,5,9 bulan lalu di,"Rekomendasi hotel deket stasiun, malioboro dan tugu jogja.

Tempat nya nyaman, menu variatif. â¦",1,rekomendasi hotel deket stasiun malioboro tugu jogja nya nyaman menu variatif 
Adriyana David-... A,5,10 bulan lalu di,Liburan kantor dari Bekasi ke Jogja baru kali ini Nemu hotel yang agak nyempil tapi worthit banget. Check-in pertama semua stafframah membantulobby luas ada kursi buat duduk santai. Kamar luas juga ya makanan enak semua Joss|Checkout juga cepat besok kesini lagi pastinya |Makasih mba Sinta dibantu recommend hotel ini,1,libur kantor bekas jogja kali nemu hotel nyempil worthit banget checkin stafframah membantulobby luas kursi duduk santai kamar luas ya makan enak josscheckout cepat besok kesini pasti makasih mba sinta bantu recommend hotel
